number,genus,metabolism,treatment,rep,run1,run2,seconds,gas_id,gas_mM
5124,Rhodymenia,nonccm,High,5,Light1,Light,252,CO2,25.4487537
5125,Rhodymenia,nonccm,High,5,Light1,Light,266,CO2,25.69114753
5126,Rhodymenia,nonccm,High,5,Light1,Light,280,CO2,25.2073182
5127,Rhodymenia,nonccm,High,5,Light1,Light,294,CO2,24.75644469
5128,Rhodymenia,nonccm,High,5,Light1,Light,308,CO2,24.97572087
5129,Rhodymenia,nonccm,High,5,Light1,Light,323,CO2,24.55738042
5130,Rhodymenia,nonccm,High,5,Light1,Light,336,CO2,24.53275154
5131,Rhodymenia,nonccm,High,5,Light1,Light,351,CO2,24.21974734
5132,Rhodymenia,nonccm,High,5,Light1,Light,365,CO2,24.02493319
5133,Rhodymenia,nonccm,High,5,Light1,Light,378,CO2,23.99710198
5134,Rhodymenia,nonccm,High,5,Light1,Light,392,CO2,23.83367084
5135,Rhodymenia,nonccm,High,5,Light1,Light,406,CO2,23.34394416
5136,Rhodymenia,nonccm,High,5,Light1,Light,420,CO2,22.97587146
5137,Rhodymenia,nonccm,High,5,Light1,Light,434,CO2,22.95942528
5138,Rhodymenia,nonccm,High,5,Light1,Light,448,CO2,22.57039502
5139,Rhodymenia,nonccm,High,5,Light1,Light,462,CO2,22.38518184
5140,Rhodymenia,nonccm,High,5,Light1,Light,477,CO2,22.01387658
5141,Rhodymenia,nonccm,High,5,Light1,Light,491,CO2,21.82808674
5142,Rhodymenia,nonccm,High,5,Light1,Light,505,CO2,22.17784713
5143,Rhodymenia,nonccm,High,5,Light1,Light,519,CO2,21.88580247
5144,Rhodymenia,nonccm,High,5,Light1,Light,532,CO2,21.6241241
5145,Rhodymenia,nonccm,High,5,Light1,Light,546,CO2,21.39000786
5146,Rhodymenia,nonccm,High,5,Light1,Light,561,CO2,21.14848887
5147,Rhodymenia,nonccm,High,5,Light1,Light,575,CO2,21.10207995
5148,Rhodymenia,nonccm,High,5,Light1,Light,589,CO2,21.05623493
5149,Rhodymenia,nonccm,High,5,Light1,Light,603,CO2,20.55647671
5150,Rhodymenia,nonccm,High,5,Light1,Light,617,CO2,20.43866101
5151,Rhodymenia,nonccm,High,5,Light1,Light,631,CO2,20.23199808
5152,Rhodymenia,nonccm,High,5,Light1,Light,645,CO2,20.31061504
5153,Rhodymenia,nonccm,High,5,Light1,Light,659,CO2,19.8423046
5154,Rhodymenia,nonccm,High,5,Dark2,Dark,195,CO2,20.07276974
5155,Rhodymenia,nonccm,High,5,Dark2,Dark,209,CO2,20.0971017
5156,Rhodymenia,nonccm,High,5,Dark2,Dark,223,CO2,19.93683403
5157,Rhodymenia,nonccm,High,5,Dark2,Dark,237,CO2,19.95824759
5158,Rhodymenia,nonccm,High,5,Dark2,Dark,251,CO2,19.8907803
5159,Rhodymenia,nonccm,High,5,Dark2,Dark,265,CO2,20.08192965
5160,Rhodymenia,nonccm,High,5,Dark2,Dark,278,CO2,20.03806674
5161,Rhodymenia,nonccm,High,5,Dark2,Dark,292,CO2,20.15060027
5162,Rhodymenia,nonccm,High,5,Dark2,Dark,306,CO2,20.14384765
5163,Rhodymenia,nonccm,High,5,Dark2,Dark,320,CO2,20.20209668
5164,Rhodymenia,nonccm,High,5,Dark2,Dark,334,CO2,19.98306983
5165,Rhodymenia,nonccm,High,5,Dark2,Dark,347,CO2,20.27605636
5166,Rhodymenia,nonccm,High,5,Dark2,Dark,361,CO2,20.60600634
5167,Rhodymenia,nonccm,High,5,Dark2,Dark,375,CO2,20.29126399
5168,Rhodymenia,nonccm,High,5,Dark2,Dark,389,CO2,20.43356544
5169,Rhodymenia,nonccm,High,5,Dark2,Dark,403,CO2,20.30625732
5170,Rhodymenia,nonccm,High,5,Dark2,Dark,417,CO2,20.40571284
5171,Rhodymenia,nonccm,High,5,Dark2,Dark,431,CO2,20.3013289
5172,Rhodymenia,nonccm,High,5,Dark2,Dark,445,CO2,20.21904184
5173,Rhodymenia,nonccm,High,5,Dark2,Dark,460,CO2,20.47895584
5174,Rhodymenia,nonccm,High,5,Dark2,Dark,474,CO2,20.64492212
5175,Rhodymenia,nonccm,High,5,Dark2,Dark,488,CO2,20.28998623
5176,Rhodymenia,nonccm,High,5,Dark2,Dark,502,CO2,20.65109373
5177,Rhodymenia,nonccm,High,5,Dark2,Dark,517,CO2,20.49611245
5178,Rhodymenia,nonccm,High,5,Dark2,Dark,530,CO2,20.67349315
5179,Rhodymenia,nonccm,High,5,Dark2,Dark,544,CO2,20.65734746
5180,Rhodymenia,nonccm,High,5,Dark2,Dark,559,CO2,20.96213274
5181,Rhodymenia,nonccm,High,5,Dark2,Dark,573,CO2,20.61008858
5182,Rhodymenia,nonccm,High,5,Dark2,Dark,587,CO2,20.56763403
5183,Rhodymenia,nonccm,High,5,Dark2,Dark,601,CO2,20.67461976
5184,Rhodymenia,nonccm,High,5,Dark2,Dark,615,CO2,20.8974823
5185,Rhodymenia,nonccm,High,5,Dark2,Dark,629,CO2,20.68297151
5186,Rhodymenia,nonccm,High,5,Dark2,Dark,643,CO2,20.94128569
5187,Rhodymenia,nonccm,High,5,Dark2,Dark,657,CO2,21.04917535
5188,Rhodymenia,nonccm,High,5,Dark2,Dark,671,CO2,21.0621615
5189,Rhodymenia,nonccm,High,5,Dark2,Dark,685,CO2,20.97452976
5190,Rhodymenia,nonccm,High,5,Dark2,Dark,700,CO2,20.93046305
5191,Rhodymenia,nonccm,High,5,Dark2,Dark,713,CO2,21.32822566
5192,Rhodymenia,nonccm,High,5,Dark2,Dark,727,CO2,21.34965469
5193,Rhodymenia,nonccm,High,5,Dark2,Dark,742,CO2,21.10112396
5194,Pyropia,nonccm,Low,5,Dark1,Dark,410,CO2,26.06547206
5195,Pyropia,nonccm,Low,5,Dark1,Dark,423,CO2,26.3075611
5196,Pyropia,nonccm,Low,5,Dark1,Dark,437,CO2,26.03373646
5197,Pyropia,nonccm,Low,5,Dark1,Dark,452,CO2,26.51943976
5198,Pyropia,nonccm,Low,5,Dark1,Dark,465,CO2,26.4810817
5199,Pyropia,nonccm,Low,5,Dark1,Dark,479,CO2,26.37084713
5200,Pyropia,nonccm,Low,5,Dark1,Dark,492,CO2,26.10158853
5201,Pyropia,nonccm,Low,5,Dark1,Dark,507,CO2,26.14667884
5202,Pyropia,nonccm,Low,5,Dark1,Dark,521,CO2,25.87256336
5203,Pyropia,nonccm,Low,5,Dark1,Dark,535,CO2,26.11012471
5204,Pyropia,nonccm,Low,5,Dark1,Dark,549,CO2,26.29327695
5205,Pyropia,nonccm,Low,5,Dark1,Dark,563,CO2,26.73053049
5206,Pyropia,nonccm,Low,5,Dark1,Dark,577,CO2,26.05766415
5207,Pyropia,nonccm,Low,5,Dark1,Dark,591,CO2,26.35822664
5208,Pyropia,nonccm,Low,5,Dark1,Dark,605,CO2,26.5122793
5209,Pyropia,nonccm,Low,5,Dark1,Dark,619,CO2,26.34481362
5210,Pyropia,nonccm,Low,5,Dark1,Dark,633,CO2,26.00169859
5211,Pyropia,nonccm,Low,5,Dark1,Dark,647,CO2,26.03049884
5212,Pyropia,nonccm,Low,5,Dark1,Dark,661,CO2,26.23373172
5213,Pyropia,nonccm,Low,5,Dark1,Dark,675,CO2,26.75802184
5214,Pyropia,nonccm,Low,5,Dark1,Dark,689,CO2,26.69046772
5215,Pyropia,nonccm,Low,5,Dark1,Dark,703,CO2,26.77031536
5216,Pyropia,nonccm,Low,5,Dark1,Dark,717,CO2,26.39827168
5217,Pyropia,nonccm,Low,5,Dark1,Dark,731,CO2,26.97450363
5218,Pyropia,nonccm,Low,5,Dark1,Dark,745,CO2,26.52421087
5219,Pyropia,nonccm,Low,5,Dark1,Dark,758,CO2,26.90255845
5220,Pyropia,nonccm,Low,5,Dark1,Dark,772,CO2,26.47728513
5221,Pyropia,nonccm,Low,5,Dark1,Dark,787,CO2,27.01181754
5222,Pyropia,nonccm,Low,5,Dark1,Dark,800,CO2,26.90661323
5223,Pyropia,nonccm,Low,5,Dark1,Dark,815,CO2,27.20285496
5224,Pyropia,nonccm,Low,5,Dark1,Dark,829,CO2,26.85286896
5225,Pyropia,nonccm,Low,5,Dark1,Dark,843,CO2,27.51194718
5226,Pyropia,nonccm,Low,5,Dark1,Dark,857,CO2,27.34914192
5227,Pyropia,nonccm,Low,5,Dark1,Dark,871,CO2,27.3786424
5228,Pyropia,nonccm,Low,5,Dark1,Dark,885,CO2,27.55970753
5229,Pyropia,nonccm,Low,5,Dark1,Dark,900,CO2,27.46235912
5230,Pyropia,nonccm,Low,5,Dark1,Dark,914,CO2,27.64126839
5231,Pyropia,nonccm,Low,5,Dark1,Dark,928,CO2,27.20855302
5232,Pyropia,nonccm,Low,5,Dark1,Dark,942,CO2,27.8246257
5233,Pyropia,nonccm,Low,5,Dark1,Dark,956,CO2,27.86900421
5234,Pyropia,nonccm,Low,5,Dark1,Dark,970,CO2,27.79219174
5235,Pyropia,nonccm,Low,5,Dark1,Dark,984,CO2,27.51217139
5236,Pyropia,nonccm,Low,5,Dark1,Dark,998,CO2,27.93814617
5237,Pyropia,nonccm,Low,5,Dark1,Dark,1012,CO2,27.84098861
5238,Pyropia,nonccm,Low,5,Dark1,Dark,1026,CO2,27.40729394
5239,Pyropia,nonccm,Low,5,Dark1,Dark,1040,CO2,28.24151703
5240,Pyropia,nonccm,Low,5,Light1,Light,183,CO2,27.72213802
5241,Pyropia,nonccm,Low,5,Light1,Light,197,CO2,27.59474487
5242,Pyropia,nonccm,Low,5,Light1,Light,211,CO2,28.13446888
5243,Pyropia,nonccm,Low,5,Light1,Light,225,CO2,27.09507807
5244,Pyropia,nonccm,Low,5,Light1,Light,239,CO2,27.08484086
5245,Pyropia,nonccm,Low,5,Light1,Light,253,CO2,27.39073716
5246,Pyropia,nonccm,Low,5,Light1,Light,267,CO2,27.25560512
5247,Pyropia,nonccm,Low,5,Light1,Light,281,CO2,27.26032698
5248,Pyropia,nonccm,Low,5,Light1,Light,295,CO2,26.62835549
5249,Pyropia,nonccm,Low,5,Light1,Light,309,CO2,26.61418399
5250,Pyropia,nonccm,Low,5,Light1,Light,323,CO2,26.76371086
5251,Pyropia,nonccm,Low,5,Light1,Light,337,CO2,26.78979033
5252,Pyropia,nonccm,Low,5,Light1,Light,351,CO2,26.86555463
5253,Pyropia,nonccm,Low,5,Light1,Light,365,CO2,26.37079053
5254,Pyropia,nonccm,Low,5,Light1,Light,379,CO2,26.26913795
5255,Pyropia,nonccm,Low,5,Light1,Light,393,CO2,26.85860078
5256,Pyropia,nonccm,Low,5,Light1,Light,406,CO2,25.99995915
5257,Pyropia,nonccm,Low,5,Light1,Light,420,CO2,26.1754248
5258,Pyropia,nonccm,Low,5,Light1,Light,434,CO2,25.83931448
5259,Pyropia,nonccm,Low,5,Light1,Light,448,CO2,26.00745695
5260,Pyropia,nonccm,Low,5,Light1,Light,462,CO2,26.22313133
5261,Pyropia,nonccm,Low,5,Light1,Light,476,CO2,25.53170909
5262,Pyropia,nonccm,Low,5,Light1,Light,490,CO2,25.81199297
5263,Pyropia,nonccm,Low,5,Light1,Light,504,CO2,25.76195812
5264,Pyropia,nonccm,Low,5,Light1,Light,519,CO2,25.59714269
5265,Pyropia,nonccm,Low,5,Light1,Light,533,CO2,25.31836871
5266,Pyropia,nonccm,Low,5,Light1,Light,546,CO2,25.41420317
5267,Pyropia,nonccm,Low,5,Light1,Light,561,CO2,25.1992192
5268,Pyropia,nonccm,Low,5,Light1,Light,575,CO2,25.02129259
5269,Pyropia,nonccm,Low,5,Light1,Light,589,CO2,24.79069799
5270,Pyropia,nonccm,Low,5,Light1,Light,603,CO2,24.79930286
5271,Pyropia,nonccm,Low,5,Light1,Light,617,CO2,24.91147509
5272,Pyropia,nonccm,Low,5,Light1,Light,631,CO2,24.56211173
5273,Pyropia,nonccm,Low,5,Light1,Light,645,CO2,24.68217234
5274,Pyropia,nonccm,Low,5,Light1,Light,659,CO2,24.70399925
5275,Pyropia,nonccm,Low,5,Dark2,Dark,239,CO2,25.50357345
5276,Pyropia,nonccm,Low,5,Dark2,Dark,253,CO2,25.28340269
5277,Pyropia,nonccm,Low,5,Dark2,Dark,267,CO2,25.49188854
5278,Pyropia,nonccm,Low,5,Dark2,Dark,281,CO2,25.35352138
5279,Pyropia,nonccm,Low,5,Dark2,Dark,295,CO2,25.63723294
5280,Pyropia,nonccm,Low,5,Dark2,Dark,309,CO2,25.7540787
5281,Pyropia,nonccm,Low,5,Dark2,Dark,323,CO2,25.68057745
5282,Pyropia,nonccm,Low,5,Dark2,Dark,338,CO2,25.70728972
5283,Pyropia,nonccm,Low,5,Dark2,Dark,351,CO2,26.02130475
5284,Pyropia,nonccm,Low,5,Dark2,Dark,365,CO2,25.83961509
5285,Pyropia,nonccm,Low,5,Dark2,Dark,379,CO2,26.0508272
5286,Pyropia,nonccm,Low,5,Dark2,Dark,393,CO2,25.98647163
5287,Pyropia,nonccm,Low,5,Dark2,Dark,407,CO2,26.03296402
5288,Pyropia,nonccm,Low,5,Dark2,Dark,422,CO2,25.91905642
5289,Pyropia,nonccm,Low,5,Dark2,Dark,436,CO2,26.11735791
5290,Pyropia,nonccm,Low,5,Dark2,Dark,449,CO2,26.07813591
5291,Pyropia,nonccm,Low,5,Dark2,Dark,463,CO2,26.16232196
5292,Pyropia,nonccm,Low,5,Dark2,Dark,477,CO2,26.66539344
5293,Pyropia,nonccm,Low,5,Dark2,Dark,492,CO2,26.32075742
5294,Pyropia,nonccm,Low,5,Dark2,Dark,506,CO2,26.28470905
5295,Pyropia,nonccm,Low,5,Dark2,Dark,519,CO2,26.26664787
5296,Pyropia,nonccm,Low,5,Dark2,Dark,533,CO2,26.89553203
5297,Pyropia,nonccm,Low,5,Dark2,Dark,548,CO2,26.70918001
5298,Pyropia,nonccm,Low,5,Dark2,Dark,562,CO2,26.69752862
5299,Pyropia,nonccm,Low,5,Dark2,Dark,576,CO2,26.76319118
5300,Pyropia,nonccm,Low,5,Dark2,Dark,590,CO2,26.49522406
5301,Pyropia,nonccm,Low,5,Dark2,Dark,604,CO2,26.51141706
5302,Opuntiella,nonccm,High,5,Dark1,Dark,381,CO2,31.34161849
5303,Opuntiella,nonccm,High,5,Dark1,Dark,395,CO2,31.97207656
5304,Opuntiella,nonccm,High,5,Dark1,Dark,409,CO2,31.34915012
5305,Opuntiella,nonccm,High,5,Dark1,Dark,423,CO2,31.57383088
5306,Opuntiella,nonccm,High,5,Dark1,Dark,437,CO2,31.86922436
5307,Opuntiella,nonccm,High,5,Dark1,Dark,451,CO2,31.56456059
5308,Opuntiella,nonccm,High,5,Dark1,Dark,465,CO2,31.83285319
5309,Opuntiella,nonccm,High,5,Dark1,Dark,478,CO2,32.14525426
5310,Opuntiella,nonccm,High,5,Dark1,Dark,492,CO2,32.43504209
5311,Opuntiella,nonccm,High,5,Dark1,Dark,506,CO2,32.21712127
5312,Opuntiella,nonccm,High,5,Dark1,Dark,520,CO2,32.28143635
5313,Opuntiella,nonccm,High,5,Dark1,Dark,534,CO2,32.43078579
5314,Opuntiella,nonccm,High,5,Dark1,Dark,548,CO2,31.85572094
5315,Opuntiella,nonccm,High,5,Dark1,Dark,562,CO2,32.34524243
5316,Opuntiella,nonccm,High,5,Dark1,Dark,576,CO2,31.85133685
5317,Opuntiella,nonccm,High,5,Dark1,Dark,590,CO2,32.6092502
5318,Opuntiella,nonccm,High,5,Dark1,Dark,605,CO2,32.57761172
5319,Opuntiella,nonccm,High,5,Dark1,Dark,619,CO2,32.45267954
5320,Opuntiella,nonccm,High,5,Dark1,Dark,633,CO2,32.50838423
5321,Opuntiella,nonccm,High,5,Dark1,Dark,648,CO2,32.60715875
5322,Opuntiella,nonccm,High,5,Dark1,Dark,662,CO2,32.69280385
5323,Opuntiella,nonccm,High,5,Dark1,Dark,676,CO2,32.62815985
5324,Opuntiella,nonccm,High,5,Dark1,Dark,690,CO2,33.17591086
5325,Opuntiella,nonccm,High,5,Dark1,Dark,704,CO2,32.7768799
5326,Opuntiella,nonccm,High,5,Dark1,Dark,718,CO2,32.76079965
5327,Opuntiella,nonccm,High,5,Dark1,Dark,732,CO2,32.88805543
5328,Opuntiella,nonccm,High,5,Dark1,Dark,746,CO2,32.7306636
5329,Opuntiella,nonccm,High,5,Light1,Light,253,CO2,31.32827588
5330,Opuntiella,nonccm,High,5,Light1,Light,266,CO2,30.85660265
5331,Opuntiella,nonccm,High,5,Light1,Light,280,CO2,30.59745297
5332,Opuntiella,nonccm,High,5,Light1,Light,294,CO2,30.47974454
5333,Opuntiella,nonccm,High,5,Light1,Light,308,CO2,30.32458519
5334,Opuntiella,nonccm,High,5,Light1,Light,322,CO2,30.11251687
5335,Opuntiella,nonccm,High,5,Light1,Light,336,CO2,29.69748817
5336,Opuntiella,nonccm,High,5,Light1,Light,351,CO2,29.78268549
5337,Opuntiella,nonccm,High,5,Light1,Light,365,CO2,29.25863518
5338,Opuntiella,nonccm,High,5,Light1,Light,379,CO2,28.99127927
5339,Opuntiella,nonccm,High,5,Light1,Light,393,CO2,28.72763247
5340,Opuntiella,nonccm,High,5,Light1,Light,407,CO2,28.79821696
5341,Opuntiella,nonccm,High,5,Light1,Light,421,CO2,28.60202067
5342,Opuntiella,nonccm,High,5,Light1,Light,436,CO2,28.15126612
5343,Opuntiella,nonccm,High,5,Light1,Light,450,CO2,28.16012208
5344,Opuntiella,nonccm,High,5,Light1,Light,464,CO2,27.45507367
5345,Opuntiella,nonccm,High,5,Light1,Light,478,CO2,27.58694052
5346,Opuntiella,nonccm,High,5,Light1,Light,492,CO2,27.53276665
5347,Opuntiella,nonccm,High,5,Light1,Light,506,CO2,27.43318953
5348,Opuntiella,nonccm,High,5,Light1,Light,521,CO2,27.393222
5349,Opuntiella,nonccm,High,5,Light1,Light,534,CO2,27.29834831
5350,Opuntiella,nonccm,High,5,Light1,Light,548,CO2,26.8131641
5351,Opuntiella,nonccm,High,5,Light1,Light,562,CO2,26.71136038
5352,Opuntiella,nonccm,High,5,Light1,Light,577,CO2,26.32810618
5353,Opuntiella,nonccm,High,5,Light1,Light,591,CO2,25.99510578
5354,Opuntiella,nonccm,High,5,Light1,Light,605,CO2,25.51922963
5355,Opuntiella,nonccm,High,5,Light1,Light,619,CO2,25.70129057
5356,Opuntiella,nonccm,High,5,Light1,Light,633,CO2,25.3721161
5357,Opuntiella,nonccm,High,5,Light1,Light,647,CO2,25.32420651
5358,Opuntiella,nonccm,High,5,Light1,Light,661,CO2,25.09776568
5359,Opuntiella,nonccm,High,5,Dark2,Dark,449,CO2,24.56161418
5360,Opuntiella,nonccm,High,5,Dark2,Dark,463,CO2,25.04527193
5361,Opuntiella,nonccm,High,5,Dark2,Dark,477,CO2,25.07895649
5362,Opuntiella,nonccm,High,5,Dark2,Dark,491,CO2,25.12088017
5363,Opuntiella,nonccm,High,5,Dark2,Dark,505,CO2,25.1071434
5364,Opuntiella,nonccm,High,5,Dark2,Dark,519,CO2,24.59950641
5365,Opuntiella,nonccm,High,5,Dark2,Dark,533,CO2,25.01486623
5366,Opuntiella,nonccm,High,5,Dark2,Dark,547,CO2,25.11386502
5367,Opuntiella,nonccm,High,5,Dark2,Dark,560,CO2,25.38266363
5368,Opuntiella,nonccm,High,5,Dark2,Dark,574,CO2,25.21336784
5369,Opuntiella,nonccm,High,5,Dark2,Dark,588,CO2,25.58996095
5370,Opuntiella,nonccm,High,5,Dark2,Dark,603,CO2,25.70832558
5371,Opuntiella,nonccm,High,5,Dark2,Dark,616,CO2,25.78412043
5372,Opuntiella,nonccm,High,5,Dark2,Dark,630,CO2,25.47201328
5373,Opuntiella,nonccm,High,5,Dark2,Dark,644,CO2,25.32641118
5374,Opuntiella,nonccm,High,5,Dark2,Dark,659,CO2,25.65209424
5375,Opuntiella,nonccm,High,5,Dark2,Dark,673,CO2,25.71782266
5376,Opuntiella,nonccm,High,5,Dark2,Dark,687,CO2,25.76044537
5377,Opuntiella,nonccm,High,5,Dark2,Dark,701,CO2,26.1797146
5378,Opuntiella,nonccm,High,5,Dark2,Dark,715,CO2,26.33995437
5379,Opuntiella,nonccm,High,5,Dark2,Dark,729,CO2,26.25182929
5380,Opuntiella,nonccm,High,5,Dark2,Dark,743,CO2,26.39933878
5381,Opuntiella,nonccm,High,5,Dark2,Dark,757,CO2,26.38133975
5382,Opuntiella,nonccm,High,5,Dark2,Dark,771,CO2,26.16337125
5383,Opuntiella,nonccm,High,5,Dark2,Dark,785,CO2,26.66016438
5384,Opuntiella,nonccm,High,5,Dark2,Dark,799,CO2,26.40940057
5385,Opuntiella,nonccm,High,5,Dark2,Dark,813,CO2,26.30733656
5386,Opuntiella,nonccm,High,5,Dark2,Dark,826,CO2,27.08058998
5387,Opuntiella,nonccm,High,5,Dark2,Dark,841,CO2,26.58323269
5388,Opuntiella,nonccm,High,5,Dark2,Dark,855,CO2,26.93684442
5389,Opuntiella,nonccm,High,5,Dark2,Dark,869,CO2,26.78411035
5390,Schizymenia,ccm,Low,5,Dark1,Dark,551,CO2,29.59821936
5391,Schizymenia,ccm,Low,5,Dark1,Dark,565,CO2,29.79216333
5392,Schizymenia,ccm,Low,5,Dark1,Dark,579,CO2,29.95344939
5393,Schizymenia,ccm,Low,5,Dark1,Dark,593,CO2,29.9268466
5394,Schizymenia,ccm,Low,5,Dark1,Dark,606,CO2,29.9389021
5395,Schizymenia,ccm,Low,5,Dark1,Dark,620,CO2,30.22033112
5396,Schizymenia,ccm,Low,5,Dark1,Dark,634,CO2,30.6068108
5397,Schizymenia,ccm,Low,5,Dark1,Dark,648,CO2,29.9520564
5398,Schizymenia,ccm,Low,5,Dark1,Dark,662,CO2,30.0856173
5399,Schizymenia,ccm,Low,5,Dark1,Dark,676,CO2,30.33884532
5400,Schizymenia,ccm,Low,5,Dark1,Dark,690,CO2,30.16592727
5401,Schizymenia,ccm,Low,5,Dark1,Dark,704,CO2,29.89796563
5402,Schizymenia,ccm,Low,5,Dark1,Dark,718,CO2,30.08385916
5403,Schizymenia,ccm,Low,5,Dark1,Dark,732,CO2,29.80105438
5404,Schizymenia,ccm,Low,5,Dark1,Dark,746,CO2,30.19698449
5405,Schizymenia,ccm,Low,5,Dark1,Dark,760,CO2,30.14043823
5406,Schizymenia,ccm,Low,5,Dark1,Dark,773,CO2,30.0592088
5407,Schizymenia,ccm,Low,5,Dark1,Dark,787,CO2,29.78024695
5408,Schizymenia,ccm,Low,5,Dark1,Dark,802,CO2,30.08354728
5409,Schizymenia,ccm,Low,5,Dark1,Dark,816,CO2,30.32043496
5410,Schizymenia,ccm,Low,5,Dark1,Dark,830,CO2,30.28039766
5411,Schizymenia,ccm,Low,5,Dark1,Dark,844,CO2,30.36599829
5412,Schizymenia,ccm,Low,5,Dark1,Dark,858,CO2,29.80285998
5413,Schizymenia,ccm,Low,5,Dark1,Dark,872,CO2,30.36216834
5414,Schizymenia,ccm,Low,5,Dark1,Dark,886,CO2,29.88915222
5415,Schizymenia,ccm,Low,5,Dark1,Dark,900,CO2,30.52037797
5416,Schizymenia,ccm,Low,5,Dark1,Dark,914,CO2,30.42888265
5417,Schizymenia,ccm,Low,5,Dark1,Dark,928,CO2,30.24128873
5418,Schizymenia,ccm,Low,5,Dark1,Dark,943,CO2,30.34347674
5419,Schizymenia,ccm,Low,5,Dark1,Dark,957,CO2,30.15048652
5420,Schizymenia,ccm,Low,5,Dark1,Dark,971,CO2,30.85798467
5421,Schizymenia,ccm,Low,5,Dark1,Dark,985,CO2,30.59148635
5422,Schizymenia,ccm,Low,5,Dark1,Dark,999,CO2,30.34033845
5423,Schizymenia,ccm,Low,5,Dark1,Dark,1013,CO2,30.57038993
5424,Schizymenia,ccm,Low,5,Dark1,Dark,1027,CO2,30.49274396
5425,Schizymenia,ccm,Low,5,Dark1,Dark,1041,CO2,30.64151739
5426,Schizymenia,ccm,Low,5,Dark1,Dark,1055,CO2,30.78065423
5427,Schizymenia,ccm,Low,5,Dark1,Dark,1070,CO2,30.92145512
5428,Schizymenia,ccm,Low,5,Dark1,Dark,1084,CO2,30.4574535
5429,Schizymenia,ccm,Low,5,Dark1,Dark,1098,CO2,30.69701482
5430,Schizymenia,ccm,Low,5,Dark1,Dark,1112,CO2,30.63883861
5431,Schizymenia,ccm,Low,5,Dark1,Dark,1126,CO2,30.69825748
5432,Schizymenia,ccm,Low,5,Dark1,Dark,1141,CO2,30.48230491
5433,Schizymenia,ccm,Low,5,Dark1,Dark,1155,CO2,30.83644768
5434,Schizymenia,ccm,Low,5,Dark1,Dark,1169,CO2,30.95162298
5435,Schizymenia,ccm,Low,5,Dark1,Dark,1183,CO2,30.71055173
5436,Schizymenia,ccm,Low,5,Dark1,Dark,1197,CO2,31.09667878
5437,Schizymenia,ccm,Low,5,Dark1,Dark,1211,CO2,30.73699001
5438,Schizymenia,ccm,Low,5,Dark1,Dark,1226,CO2,30.96015052
5439,Schizymenia,ccm,Low,5,Dark1,Dark,1240,CO2,30.85941405
5440,Schizymenia,ccm,Low,5,Dark1,Dark,1253,CO2,30.68439133
5441,Schizymenia,ccm,Low,5,Dark1,Dark,1268,CO2,30.87688631
5442,Schizymenia,ccm,Low,5,Light1,Light,307,CO2,28.96220586
5443,Schizymenia,ccm,Low,5,Light1,Light,321,CO2,29.12455836
5444,Schizymenia,ccm,Low,5,Light1,Light,335,CO2,29.43100935
5445,Schizymenia,ccm,Low,5,Light1,Light,349,CO2,28.56552727
5446,Schizymenia,ccm,Low,5,Light1,Light,363,CO2,28.35793013
5447,Schizymenia,ccm,Low,5,Light1,Light,378,CO2,28.22054732
5448,Schizymenia,ccm,Low,5,Light1,Light,391,CO2,27.89098317
5449,Schizymenia,ccm,Low,5,Light1,Light,406,CO2,27.83828227
5450,Schizymenia,ccm,Low,5,Light1,Light,420,CO2,28.2278946
5451,Schizymenia,ccm,Low,5,Light1,Light,434,CO2,28.00815218
5452,Schizymenia,ccm,Low,5,Light1,Light,448,CO2,27.62026391
5453,Schizymenia,ccm,Low,5,Light1,Light,462,CO2,27.54960025
5454,Schizymenia,ccm,Low,5,Light1,Light,476,CO2,27.54687773
5455,Schizymenia,ccm,Low,5,Light1,Light,490,CO2,27.43809809
5456,Schizymenia,ccm,Low,5,Light1,Light,504,CO2,27.62089279
5457,Schizymenia,ccm,Low,5,Light1,Light,519,CO2,27.37605942
5458,Schizymenia,ccm,Low,5,Light1,Light,533,CO2,27.29906038
5459,Schizymenia,ccm,Low,5,Light1,Light,546,CO2,27.41887468
5460,Schizymenia,ccm,Low,5,Light1,Light,560,CO2,27.33067195
5461,Schizymenia,ccm,Low,5,Light1,Light,574,CO2,27.04695478
5462,Schizymenia,ccm,Low,5,Light1,Light,588,CO2,26.71029489
5463,Schizymenia,ccm,Low,5,Light1,Light,601,CO2,26.61383009
5464,Schizymenia,ccm,Low,5,Light1,Light,615,CO2,26.8382799
5465,Schizymenia,ccm,Low,5,Light1,Light,629,CO2,26.52502827
5466,Schizymenia,ccm,Low,5,Light1,Light,643,CO2,26.28429102
5467,Schizymenia,ccm,Low,5,Light1,Light,657,CO2,26.60075433
5468,Schizymenia,ccm,Low,5,Light1,Light,671,CO2,26.29506404
5469,Schizymenia,ccm,Low,5,Light1,Light,685,CO2,26.77595371
5470,Schizymenia,ccm,Low,5,Light1,Light,699,CO2,26.09942975
5471,Schizymenia,ccm,Low,5,Light1,Light,713,CO2,26.22699346
5472,Schizymenia,ccm,Low,5,Light1,Light,727,CO2,26.01046514
5473,Schizymenia,ccm,Low,5,Light1,Light,742,CO2,26.35561294
5474,Schizymenia,ccm,Low,5,Light1,Light,755,CO2,26.42894739
5475,Schizymenia,ccm,Low,5,Light1,Light,770,CO2,26.47563066
5476,Schizymenia,ccm,Low,5,Light1,Light,784,CO2,26.516744
