genus,metabolism,light,replicate,run1,run2,time,seconds,oxygen_mM,carbondioxide_mM,bicarbonate_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,,,,,,,comments,,,,,
Plocamium,ccm,Low,5,Light,Light,19:32:32,842,12.47,27.43,25.70,26.66,0.77,31,12,7.97,,,,,,,8.01,,,,,
Plocamium,ccm,Low,5,Light,Light,19:32:45,856,12.32,27.75,25.99,27.01,0.73,31,12,7.97,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,Light,19:32:59,871,12.55,27.50,25.76,26.68,0.82,31,12,7.97,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,Light,19:33:14,884,12.13,27.33,25.60,26.58,0.75,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:52:57,320,8.94,20.28,19.28,19.74,0.54,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:53:11,334,9.20,20.34,19.34,19.76,0.58,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:53:25,348,9.21,20.51,19.50,19.89,0.62,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:53:39,362,9.23,20.26,19.26,19.70,0.57,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:53:53,376,8.84,20.40,19.39,19.86,0.54,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:54:07,389,8.84,20.41,19.40,19.88,0.52,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:54:20,402,9.45,20.59,19.57,19.98,0.61,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:54:33,415,9.16,20.47,19.46,19.89,0.59,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:54:46,429,9.25,20.50,19.49,19.94,0.56,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:55:00,442,8.76,20.47,19.46,19.90,0.57,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:55:13,456,8.74,20.77,19.74,20.18,0.58,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:55:27,469,9.53,20.56,19.55,19.99,0.57,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:55:40,483,9.22,20.61,19.59,20.01,0.61,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:55:54,496,8.80,20.61,19.59,20.02,0.59,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:56:07,510,9.05,20.68,19.66,20.07,0.61,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:56:21,523,8.75,20.73,19.71,20.17,0.56,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:56:34,536,9.21,20.71,19.70,20.09,0.62,31,12,7.75,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:56:47,550,9.13,21.07,20.04,20.49,0.58,31,12,7.75,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:57:01,563,9.13,20.97,19.94,20.41,0.56,31,12,7.75,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:57:14,577,9.10,21.11,20.08,20.49,0.63,31,12,7.75,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:57:28,590,8.89,20.89,19.87,20.27,0.61,31,12,7.75,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:57:41,604,8.84,21.01,19.98,20.44,0.56,31,12,7.75,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark1,Dark,13:57:55,617,9.08,20.99,19.96,20.37,0.62,31,12,7.75,,,,,,,D1 END NOW,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:12:41,205,15.16,9.78,9.21,9.53,0.25,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:12:55,219,15.54,9.95,9.37,9.64,0.30,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:13:09,233,14.72,9.82,9.25,9.53,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:13:23,247,14.98,10.04,9.46,9.74,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:13:37,261,15.24,10.01,9.43,9.76,0.25,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:13:51,275,15.56,9.95,9.37,9.67,0.28,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:14:05,289,14.92,9.97,9.39,9.71,0.26,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:14:19,303,14.71,9.84,9.27,9.56,0.28,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:14:33,316,15.23,9.98,9.40,9.68,0.31,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:14:46,330,15.03,10.03,9.45,9.73,0.30,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:15:00,343,14.67,10.04,9.46,9.76,0.28,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:15:13,357,14.44,10.12,9.53,9.83,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:15:27,370,14.32,10.02,9.44,9.73,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:15:40,384,14.56,10.08,9.49,9.78,0.30,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:15:54,397,14.57,10.05,9.47,9.76,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:16:07,410,14.56,10.29,9.69,10.01,0.28,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:16:20,423,14.81,10.27,9.67,9.98,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:16:33,437,14.20,10.31,9.71,10.00,0.30,31,12,7.91,,,,,,,Dark2 end NOW ,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:16:47,451,14.72,10.20,9.61,9.91,0.30,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:17:01,465,14.61,10.37,9.77,10.05,0.31,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:17:15,479,14.76,10.44,9.83,10.14,0.30,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:17:29,492,14.53,10.49,9.88,10.20,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:17:42,506,14.82,10.58,9.97,10.29,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:17:56,519,14.49,10.46,9.85,10.14,0.32,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:18:09,532,14.93,10.51,9.90,10.21,0.30,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:18:22,546,14.42,10.43,9.82,10.13,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:18:36,560,13.90,10.27,9.67,9.99,0.27,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:18:50,573,14.38,10.60,9.98,10.31,0.29,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:19:03,587,14.02,10.57,9.96,10.27,0.30,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:19:17,601,14.67,10.59,9.97,10.27,0.32,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Dark2,Dark,14:19:31,614,14.11,10.61,9.99,10.30,0.31,31,12,7.91,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:01:34,192,9.51,18.64,17.72,18.08,0.55,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:01:47,206,9.96,18.31,17.41,17.77,0.54,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:02:01,220,10.11,18.19,17.29,17.65,0.54,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:02:15,234,10.12,18.14,17.24,17.61,0.52,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:02:29,248,10.67,17.90,17.02,17.38,0.52,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:02:43,262,10.89,17.56,16.69,17.08,0.48,31,12,7.76,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:02:57,275,10.96,17.12,16.27,16.62,0.50,31,12,7.77,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:03:10,288,10.98,17.15,16.30,16.67,0.48,31,12,7.77,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:03:23,302,11.53,16.68,15.85,16.21,0.47,31,12,7.77,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:03:37,315,10.95,16.48,15.65,16.01,0.47,31,12,7.78,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:03:50,329,11.37,16.12,15.31,15.65,0.46,31,12,7.78,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:04:04,342,12.01,16.14,15.31,15.71,0.43,31,12,7.8,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:04:17,356,12.02,15.51,14.72,15.05,0.46,31,12,7.8,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:04:31,369,11.78,15.18,14.40,14.71,0.47,31,12,7.8,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:04:44,383,12.14,14.85,14.09,14.43,0.42,31,12,7.8,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:04:58,396,12.21,14.45,13.70,14.07,0.38,31,12,7.81,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:05:11,410,12.54,14.61,13.86,14.20,0.41,31,12,7.81,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:05:25,423,12.97,14.26,13.52,13.87,0.39,31,12,7.82,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:05:38,436,12.95,13.96,13.23,13.56,0.40,31,12,7.82,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:05:51,451,13.22,13.70,12.98,13.30,0.40,31,12,7.83,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:06:06,464,12.57,13.15,12.46,12.78,0.37,31,12,7.83,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:06:19,478,13.31,12.71,12.03,12.33,0.38,31,12,7.84,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:06:33,491,12.91,12.53,11.86,12.16,0.38,31,12,7.84,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:06:46,505,13.42,12.28,11.62,11.93,0.35,31,12,7.85,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:07:00,519,14.07,12.03,11.38,11.67,0.36,31,12,7.85,,,,,,,L1 DONE NOW,,,,,
Pyropia,nonccm,High,1,Light,Light,14:07:14,533,14.05,11.84,11.20,11.51,0.33,31,12,7.85,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:07:28,546,13.81,11.67,11.03,11.35,0.31,31,12,7.86,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:07:41,561,14.63,11.39,10.77,11.04,0.35,31,12,7.86,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:07:56,574,15.12,10.96,10.44,10.67,0.29,31,12,7.7,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:08:09,588,15.12,10.94,10.42,10.63,0.31,31,12,7.7,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:08:23,601,15.07,10.53,9.94,10.21,0.32,31,12,7.88,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:08:36,615,15.61,10.28,9.71,9.98,0.30,31,12,7.88,,,,,,,,,,,,
Pyropia,nonccm,High,1,Light,Light,14:08:50,628,15.83,9.94,9.38,9.65,0.29,31,12,7.88,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:51:00,354,9.35,23.32,21.93,22.70,0.62,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:51:14,368,9.07,23.20,21.81,22.59,0.61,31,12,7.93,,,,,,,7,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:51:28,382,9.18,23.54,22.13,22.89,0.65,31,12,7.93,,,,,,,7.93,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:51:42,395,9.38,23.47,22.07,22.82,0.65,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:51:55,409,9.05,23.42,22.02,22.74,0.68,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:52:09,422,8.87,23.32,21.93,22.68,0.64,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:52:22,436,8.99,23.64,22.23,22.99,0.65,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:52:36,450,8.57,23.27,21.88,22.64,0.64,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:52:50,463,9.00,23.80,22.38,23.11,0.69,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:53:03,478,9.08,23.42,22.02,22.80,0.62,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:53:18,491,9.14,23.35,21.96,22.70,0.65,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:53:31,504,8.92,23.52,22.12,22.87,0.65,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:53:44,518,8.65,23.64,22.23,23.00,0.64,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:53:58,531,8.50,23.53,22.12,22.91,0.62,31,12,7.93,,,,,,,7.93,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:54:11,545,9.11,23.75,22.33,23.08,0.67,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,Dark,10:54:25,559,9.22,23.26,21.87,22.60,0.66,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:09:42,193,8.54,19.71,18.48,19.17,0.54,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:09:55,207,8.61,19.90,18.66,19.35,0.55,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:10:09,220,8.87,20.12,18.87,19.57,0.54,31,12,7.96,,,,,,,8.05,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:10:22,234,8.74,20.26,19.00,19.69,0.58,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:10:36,247,9.02,19.88,18.64,19.30,0.58,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:10:49,261,8.64,20.35,19.08,19.79,0.57,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:11:03,275,8.83,20.21,18.95,19.65,0.56,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:11:17,288,8.50,19.84,18.60,19.30,0.54,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:11:30,302,8.27,19.91,18.67,19.35,0.56,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:11:44,315,8.32,19.97,18.72,19.43,0.55,31,12,7.96,,,,,,,8.04,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:11:57,329,8.09,20.10,18.85,19.55,0.55,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:12:11,343,8.65,20.31,19.04,19.77,0.54,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:12:25,357,8.65,20.42,19.15,19.85,0.57,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:12:39,370,8.45,20.30,19.03,19.73,0.57,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:12:52,383,8.57,20.34,19.07,19.75,0.60,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:13:05,397,8.34,20.43,19.16,19.86,0.58,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:13:19,411,8.18,20.63,19.34,20.05,0.58,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:13:33,425,8.66,20.28,19.02,19.72,0.56,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:13:47,438,8.39,20.29,19.02,19.73,0.56,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:14:00,452,8.45,20.67,19.38,20.11,0.57,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark2,Dark,11:14:14,466,8.63,20.86,19.56,20.24,0.61,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:00:08,274,8.55,22.50,21.17,21.86,0.64,31,12,7.92,,,,,,,8.08,,,,,
Pyropia,nonccm,High,2,Light,Light,11:00:21,289,8.27,22.10,20.78,21.47,0.64,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:00:36,302,8.62,21.93,20.62,21.30,0.63,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:00:49,316,8.39,22.14,20.82,21.56,0.58,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:01:03,329,8.71,21.72,20.42,21.08,0.65,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:01:16,343,8.43,21.25,19.98,20.68,0.57,31,12,7.93,,,,,,,8.11,,,,,
Pyropia,nonccm,High,2,Light,Light,11:01:30,357,8.83,21.78,20.48,21.19,0.59,31,12,7.93,,,,,,,I'm gonna stop early...fast CO2 use,,,,,
Pyropia,nonccm,High,2,Light,Light,11:01:44,370,8.71,21.47,20.19,20.88,0.59,31,12,7.93,,,,,,,END LIGHT NOW,,,,,
Pyropia,nonccm,High,2,Light,Light,11:01:57,383,8.65,21.51,20.23,20.91,0.60,31,12,7.93,,,,,,,8.13,,,,,
Pyropia,nonccm,High,2,Light,Light,11:02:10,397,8.76,21.38,20.10,20.76,0.62,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:02:24,410,8.90,21.54,20.25,20.93,0.61,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:02:37,424,9.17,21.18,19.91,20.58,0.60,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:02:51,437,8.81,20.92,19.67,20.33,0.60,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:03:04,451,9.03,21.07,19.81,20.49,0.58,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:03:18,465,9.04,20.68,19.44,20.09,0.58,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:03:32,478,9.23,20.58,19.35,20.00,0.58,31,12,7.93,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:03:45,492,8.94,20.43,19.21,19.84,0.59,31,12,7.93,,,,,,,7.97,,,,,
Pyropia,nonccm,High,2,Light,Light,11:03:59,506,8.93,20.43,19.19,19.86,0.56,31,12,7.94,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:04:13,520,9.24,20.52,19.28,19.94,0.58,31,12,7.94,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:04:27,533,8.94,20.21,18.99,19.66,0.55,31,12,7.94,,,,,,,7.98,,,,,
Pyropia,nonccm,High,2,Light,Light,11:04:40,547,9.20,20.02,18.81,19.45,0.57,31,12,7.94,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:04:54,560,8.85,19.88,18.66,19.30,0.58,31,12,7.95,,,,,,,798,,,,,
Pyropia,nonccm,High,2,Light,Light,11:05:07,575,8.71,19.88,18.66,19.33,0.55,31,12,7.95,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:05:22,589,9.37,20.08,18.85,19.53,0.55,31,12,7.95,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:05:36,602,9.37,19.90,18.68,19.31,0.58,31,12,7.95,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:05:49,615,9.23,19.82,18.58,19.26,0.56,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:06:02,628,9.68,19.70,18.47,19.18,0.52,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,2,Light,Light,11:06:15,643,8.91,19.26,18.06,18.68,0.58,31,12,7.96,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:44:10,298,8.26,20.91,19.57,20.34,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:44:21,308,7.64,21.02,19.67,20.46,0.56,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:44:31,318,7.76,21.00,19.65,20.42,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:44:41,328,8.08,21.25,19.88,20.67,0.58,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:44:51,338,8.01,21.10,19.75,20.53,0.58,31,12,7.98,,,,,,,8.01,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:45:01,348,8.07,21.09,19.73,20.51,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:45:11,358,7.96,21.40,20.03,20.83,0.58,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:45:21,369,7.82,21.31,19.94,20.74,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:45:32,379,7.73,21.31,19.94,20.74,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:45:42,389,7.59,21.09,19.74,20.53,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:45:52,399,7.63,21.35,19.98,20.78,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:46:02,409,7.56,21.05,19.70,20.48,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:46:12,420,7.62,21.47,20.09,20.90,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:46:23,430,8.09,21.49,20.11,20.91,0.58,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:46:33,441,7.75,21.14,19.78,20.57,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:46:44,450,7.95,21.59,20.21,21.02,0.58,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:46:53,461,7.74,21.33,19.96,20.75,0.58,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:47:04,471,7.46,21.61,20.22,21.05,0.57,31,12,7.98,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:47:14,481,8.13,21.64,20.24,21.05,0.59,31,12,7.98,,,,,,,8.01,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:47:24,491,7.31,21.78,20.40,21.21,0.57,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:47:34,501,7.87,21.76,20.38,21.18,0.58,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:47:44,511,7.61,21.79,20.41,21.22,0.57,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:47:54,522,7.65,21.76,20.38,21.19,0.57,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:48:05,532,7.82,22.03,20.64,21.45,0.58,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:48:15,542,7.76,22.00,20.61,21.42,0.59,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:48:25,552,7.41,22.06,20.66,21.49,0.57,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:48:35,562,7.56,22.17,20.76,21.59,0.58,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:48:45,572,7.90,22.13,20.73,21.54,0.58,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:48:55,582,7.50,22.35,20.94,21.77,0.58,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:49:05,591,7.85,22.36,20.95,21.78,0.58,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:49:14,600,7.41,22.37,20.95,21.79,0.58,31,12,7.97,,,,,,,G,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:49:23,610,8.05,22.41,20.99,21.82,0.59,31,12,7.97,,,,,,,give more time,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:49:33,621,7.86,22.43,21.01,21.84,0.59,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:49:44,631,8.05,22.39,20.97,21.80,0.59,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:49:54,642,7.80,22.32,20.91,21.74,0.58,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark1,Dark,19:50:05,653,7.81,22.76,21.32,22.18,0.59,31,12,7.97,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark2,Dark,20:02:50,204,12.48,13.45,12.32,12.95,0.49,31,12,8.14,,,,,,,,,,,,
Pyropia,nonccm,High,3,Dark2,Dark,20:03:00,215,12.72,13.72,12.57,13.23,0.50,31,12,8.14,,,,,,,,,,,,
